@RELATION pizza

@ATTRIBUTE tipo			{H,P4}
@ATTRIBUTE masa 		REAL           
@ATTRIBUTE queso		REAL 
@ATTRIBUTE champ		REAL 
@ATTRIBUTE chorizo		REAL 
@ATTRIBUTE carne		REAL 
@ATTRIBUTE tocino		REAL 
@ATTRIBUTE jamon		REAL 
@ATTRIBUTE pinia		REAL 
@ATTRIBUTE class 		{great,good,bad}

@DATA
P4,57.35,22.92,9.97,5.38,3.83,6.37,0.0,0.0,good
P4,58.60,24.25,8.00,5.41,5.05,6.55,0.0,0.0,good
P4,57.38,20.47,10.18,4.40,5.58,9.61,0.0,0.0,good
P4,57.97,19.80,5.49,5.34,5.01,7.35,0.0,0.0,good
P4,58.36,15.38,7.53,6.36,7.03,5.34,0.0,0.0,good
P4,57.47,25.02,8.65,6.66,3.72,6.85,0.0,0.0,good
P4,58.06,16.35,4.96,6.17,5.75,6.24,0.0,0.0,good
P4,58.02,18.03,10.40,3.37,3.54,8.70,0.0,0.0,good
P4,58.63,21.89,7.94,3.35,4.11,5.65,0.0,0.0,good
P4,56.30,16.86,5.21,3.97,7.29,6.02,0.0,0.0,good
P4,57.72,20.25,10.24,3.27,3.69,4.41,0.0,0.0,great
P4,55.80,17.53,7.05,3.89,6.95,7.90,0.0,0.0,good
P4,58.10,18.72,6.89,4.99,4.99,4.25,0.0,0.0,good
P4,56.34,21.31,4.64,4.38,6.72,7.52,0.0,0.0,good
P4,55.31,16.57,9.80,6.63,4.78,7.36,0.0,0.0,good
P4,55.72,23.87,5.46,6.10,6.90,6.37,0.0,0.0,good
P4,56.11,26.75,4.44,4.38,7.42,5.14,0.0,0.0,good
P4,58.44,21.82,10.41,6.10,6.51,7.54,0.0,0.0,good
P4,58.24,22.04,10.53,3.76,7.01,8.18,0.0,0.0,good
P4,58.00,17.17,6.86,5.65,5.98,4.33,0.0,0.0,good
P4,57.11,15.18,5.98,6.70,7.12,4.86,0.0,0.0,good
P4,58.41,26.48,5.74,3.32,6.67,4.71,0.0,0.0,good
P4,56.45,24.47,4.34,6.26,3.40,8.18,0.0,0.0,good
P4,57.95,25.63,7.61,4.01,5.09,4.98,0.0,0.0,good
P4,56.78,21.59,10.31,6.13,3.56,5.75,0.0,0.0,good
P4,58.72,26.60,6.95,4.29,5.30,7.71,0.0,0.0,good
P4,56.92,15.25,6.00,5.93,7.18,7.50,0.0,0.0,good
P4,57.22,22.24,6.50,3.88,4.41,9.91,0.0,0.0,great
P4,57.94,25.05,6.51,3.94,6.43,4.73,0.0,0.0,good
P4,56.96,15.57,9.32,3.91,4.97,8.28,0.0,0.0,good
P4,58.50,20.02,8.09,4.05,6.36,9.37,0.0,0.0,good
P4,57.87,20.84,6.75,4.75,3.80,7.08,0.0,0.0,good
P4,58.31,24.14,9.06,5.22,6.79,8.80,0.0,0.0,good
P4,56.61,19.83,5.49,4.93,7.01,8.85,0.0,0.0,good
P4,55.51,22.76,5.28,5.48,3.61,8.93,0.0,0.0,good
P4,55.44,18.46,5.59,5.90,6.35,8.16,0.0,0.0,good
P4,57.56,18.71,4.33,6.57,3.96,9.77,0.0,0.0,good
P4,58.58,24.24,7.67,5.06,4.41,9.19,0.0,0.0,good
P4,56.13,17.74,4.80,3.28,3.85,5.06,0.0,0.0,great
P4,55.85,22.25,5.83,3.37,4.44,7.45,0.0,0.0,great
P4,55.66,17.29,6.26,6.58,3.86,8.63,0.0,0.0,good
P4,57.00,25.72,6.26,5.05,5.61,8.06,0.0,0.0,good
P4,58.19,18.47,7.32,6.54,6.75,9.07,0.0,0.0,good
P4,58.18,17.90,5.81,4.76,4.60,6.27,0.0,0.0,good
P4,55.99,26.76,5.15,5.15,6.41,6.98,0.0,0.0,good
P4,55.74,19.48,10.52,5.06,5.41,5.64,0.0,0.0,good
P4,58.04,24.18,10.30,5.75,7.34,7.72,0.0,0.0,good
P4,58.29,15.61,5.47,5.69,5.51,8.07,0.0,0.0,good
P4,55.23,20.41,4.23,6.83,4.80,4.83,0.0,0.0,good
P4,55.16,25.56,8.34,5.67,4.61,5.48,0.0,0.0,good
P4,57.32,19.05,7.98,4.22,5.11,7.49,0.0,0.0,good
P4,57.33,24.87,8.24,5.69,4.30,4.97,0.0,0.0,good
P4,55.42,26.94,10.18,3.50,3.67,9.42,0.0,0.0,good
P4,55.55,26.29,7.18,4.71,5.08,4.79,0.0,0.0,good
P4,57.38,22.52,10.51,4.38,6.06,6.41,0.0,0.0,good
P4,56.04,15.90,6.64,5.39,6.25,8.17,0.0,0.0,good
P4,58.38,18.38,4.29,5.18,5.54,7.12,0.0,0.0,good
P4,56.80,24.10,9.70,4.45,4.17,4.86,0.0,0.0,good
P4,55.98,20.03,6.99,5.32,7.35,5.54,0.0,0.0,good
P4,56.82,25.06,7.42,5.33,6.07,7.90,0.0,0.0,good
P4,55.70,21.76,7.73,3.78,4.10,8.26,0.0,0.0,good
P4,58.70,24.40,10.34,3.76,5.45,9.35,0.0,0.0,good
P4,58.10,26.49,10.17,5.77,5.93,5.35,0.0,0.0,good
P4,56.66,24.08,8.31,5.73,6.29,8.22,0.0,0.0,good
P4,56.51,18.29,6.86,6.79,7.12,5.83,0.0,0.0,good
P4,55.42,15.03,8.11,6.38,4.69,9.36,0.0,0.0,good
P4,57.56,21.94,5.40,4.16,6.00,6.01,0.0,0.0,good
P4,58.83,16.36,4.99,3.50,4.93,7.52,0.0,0.0,good
P4,56.38,24.88,7.38,5.49,3.65,8.94,0.0,0.0,good
P4,58.63,16.90,6.56,3.27,3.56,9.85,0.0,0.0,great
P4,55.20,17.45,4.43,6.76,5.82,7.95,0.0,0.0,good
P4,56.29,22.33,9.99,6.06,3.50,6.93,0.0,0.0,good
P4,55.46,23.96,6.12,5.62,5.53,6.99,0.0,0.0,good
P4,56.76,19.35,5.97,6.38,3.84,9.54,0.0,0.0,good
P4,56.29,20.90,9.87,3.86,3.71,4.66,0.0,0.0,great
P4,56.88,15.00,6.85,4.78,7.39,4.47,0.0,0.0,good
P4,55.14,22.21,7.54,5.04,4.22,4.42,0.0,0.0,great
P4,58.88,24.89,8.13,4.95,7.37,9.63,0.0,0.0,good
P4,55.02,22.76,8.55,4.66,5.97,9.09,0.0,0.0,good
P4,57.25,25.74,9.27,3.27,4.52,6.24,0.0,0.0,good
P4,55.48,18.19,8.92,4.13,4.53,9.03,0.0,0.0,good
P4,56.59,22.78,9.34,4.83,5.78,8.65,0.0,0.0,good
P4,58.70,17.28,7.63,3.88,7.33,6.62,0.0,0.0,good
P4,57.47,19.33,7.01,4.54,5.66,9.41,0.0,0.0,good
P4,56.67,21.72,5.47,5.44,3.61,8.63,0.0,0.0,good
P4,58.66,26.15,5.01,5.39,4.29,7.65,0.0,0.0,good
P4,57.43,17.38,10.31,5.89,4.12,4.90,0.0,0.0,good
P4,57.35,16.51,4.16,6.20,4.13,9.31,0.0,0.0,good
P4,56.60,18.66,8.67,5.08,7.41,8.16,0.0,0.0,good
P4,57.55,22.14,4.69,5.97,7.05,4.13,0.0,0.0,good
P4,58.06,24.65,7.86,3.44,4.72,4.66,0.0,0.0,good
P4,56.48,20.92,7.69,5.46,3.53,6.40,0.0,0.0,good
P4,58.05,18.09,6.83,4.58,5.45,8.95,0.0,0.0,good
P4,56.64,23.72,5.07,5.63,5.90,7.95,0.0,0.0,good
P4,57.98,26.65,6.97,5.30,6.96,4.74,0.0,0.0,good
P4,56.88,18.63,10.23,5.86,6.74,8.45,0.0,0.0,good
P4,55.43,21.66,9.89,6.82,6.69,5.26,0.0,0.0,good
P4,55.34,18.69,8.84,4.90,7.35,6.40,0.0,0.0,good
P4,55.74,24.99,7.34,4.40,5.97,6.32,0.0,0.0,good
P4,56.33,21.29,6.29,3.66,3.64,6.70,0.0,0.0,great
P4,56.54,21.92,4.99,4.51,4.84,8.84,0.0,0.0,good
P4,58.88,22.52,7.27,4.69,7.34,4.95,0.0,0.0,good
P4,55.99,16.39,4.59,4.73,4.10,6.76,0.0,0.0,good
P4,57.34,19.03,10.11,6.56,4.06,8.16,0.0,0.0,good
P4,55.47,19.49,7.72,4.06,7.28,5.50,0.0,0.0,good
P4,55.97,24.51,4.32,5.61,5.22,7.78,0.0,0.0,good
P4,55.58,20.11,9.40,4.27,4.37,4.94,0.0,0.0,good
P4,57.74,24.07,5.44,5.44,4.36,4.16,0.0,0.0,good
P4,57.85,15.86,6.06,6.82,6.57,7.62,0.0,0.0,good
P4,57.04,15.94,10.39,4.63,6.33,7.41,0.0,0.0,good
P4,58.63,20.15,9.42,5.88,3.57,5.60,0.0,0.0,good
P4,57.86,17.25,9.99,5.53,7.54,8.03,0.0,0.0,good
P4,56.84,25.67,4.82,6.86,5.55,7.47,0.0,0.0,good
P4,58.36,15.78,7.34,5.30,6.13,6.79,0.0,0.0,good
P4,57.12,17.30,6.78,3.34,5.98,5.46,0.0,0.0,good
P4,56.29,20.56,9.73,6.13,4.29,9.03,0.0,0.0,good
P4,58.84,23.33,10.58,6.85,6.49,4.30,0.0,0.0,good
P4,58.74,24.41,7.58,3.29,3.86,8.14,0.0,0.0,good
P4,58.93,17.76,8.12,5.36,4.70,5.64,0.0,0.0,good
P4,55.28,17.55,8.76,3.90,7.54,8.69,0.0,0.0,good
P4,55.46,17.76,9.80,5.94,6.09,9.04,0.0,0.0,good
P4,56.02,19.15,7.87,6.09,7.07,6.63,0.0,0.0,good
P4,57.90,15.22,4.49,5.70,4.11,6.24,0.0,0.0,good
P4,57.59,22.96,5.88,3.22,3.77,7.27,0.0,0.0,great
P4,58.69,20.06,7.88,3.50,5.37,4.60,0.0,0.0,good
P4,56.15,23.95,9.70,6.00,5.82,4.54,0.0,0.0,good
P4,57.75,15.09,6.00,4.91,7.19,6.52,0.0,0.0,good
P4,58.00,17.51,8.24,6.74,4.09,7.80,0.0,0.0,good
P4,57.71,20.04,6.90,4.33,6.99,8.71,0.0,0.0,good
P4,56.01,24.99,9.49,4.12,6.05,8.84,0.0,0.0,good
P4,58.59,20.00,6.74,4.80,5.71,5.60,0.0,0.0,good
P4,57.24,18.90,8.85,5.00,5.62,4.36,0.0,0.0,good
P4,56.51,18.32,6.24,4.22,7.02,4.02,0.0,0.0,good
P4,58.77,22.70,8.36,6.39,6.27,6.76,0.0,0.0,good
P4,55.67,19.00,7.91,5.16,3.90,6.06,0.0,0.0,good
P4,55.50,23.18,8.47,6.49,6.44,6.93,0.0,0.0,good
P4,56.50,19.87,6.20,6.38,6.05,5.70,0.0,0.0,good
P4,57.04,21.72,7.23,6.01,5.01,5.35,0.0,0.0,good
P4,57.20,25.66,4.07,3.55,6.76,6.34,0.0,0.0,good
P4,55.42,21.55,5.52,6.86,4.44,6.62,0.0,0.0,good
P4,57.43,17.90,9.75,4.95,6.88,4.09,0.0,0.0,good
P4,56.42,15.50,7.45,4.77,5.19,6.69,0.0,0.0,good
P4,56.91,21.62,4.39,3.50,5.54,5.51,0.0,0.0,good
P4,57.55,24.61,4.63,3.46,7.51,8.51,0.0,0.0,good
P4,58.83,23.77,5.77,6.56,4.77,7.60,0.0,0.0,good
P4,56.86,25.02,5.80,4.25,4.00,7.62,0.0,0.0,good
P4,58.13,24.65,10.48,4.25,7.04,9.03,0.0,0.0,good
P4,56.26,17.22,10.56,3.73,4.61,9.00,0.0,0.0,good
P4,57.12,21.86,4.69,5.83,6.75,4.66,0.0,0.0,good
P4,58.41,26.31,7.39,6.63,3.83,6.65,0.0,0.0,good
P4,55.09,23.78,5.99,5.13,7.13,8.24,0.0,0.0,good
P4,57.15,21.95,8.56,6.09,6.94,5.78,0.0,0.0,good
P4,58.79,19.24,7.88,5.90,4.03,6.60,0.0,0.0,good
P4,58.74,24.14,8.84,5.82,5.54,8.09,0.0,0.0,good
P4,58.23,18.69,8.37,3.30,7.45,9.25,0.0,0.0,good
P4,57.83,20.38,6.68,3.54,5.82,4.40,0.0,0.0,great
P4,58.73,26.91,4.63,5.67,7.57,5.42,0.0,0.0,good
P4,58.97,16.78,5.16,3.24,4.94,8.83,0.0,0.0,good
P4,55.10,19.71,10.27,4.84,7.32,8.73,0.0,0.0,good
P4,55.17,24.01,5.96,5.32,4.92,4.63,0.0,0.0,good
P4,58.02,16.39,6.62,6.00,5.85,5.40,0.0,0.0,good
P4,55.29,19.09,8.95,4.93,6.10,8.93,0.0,0.0,good
P4,55.84,23.83,9.38,3.99,4.69,7.63,0.0,0.0,good
P4,58.89,26.24,10.21,6.50,4.68,5.39,0.0,0.0,good
P4,56.39,18.66,6.13,6.25,7.20,7.39,0.0,0.0,good
P4,58.83,26.71,6.52,6.40,7.53,4.50,0.0,0.0,good
P4,56.73,20.96,10.44,4.25,7.33,4.95,0.0,0.0,good
P4,56.65,25.23,4.12,6.43,6.72,8.57,0.0,0.0,good
P4,55.62,19.14,9.63,4.82,6.89,5.72,0.0,0.0,good
P4,55.33,22.89,8.12,5.36,6.13,6.91,0.0,0.0,good
P4,56.69,15.78,9.97,4.46,6.42,5.83,0.0,0.0,good
P4,56.33,22.77,7.91,3.93,5.88,9.53,0.0,0.0,good
P4,55.03,25.51,9.82,6.40,5.72,5.67,0.0,0.0,good
P4,57.00,24.49,7.66,6.03,6.51,7.90,0.0,0.0,good
P4,58.42,17.59,9.24,3.45,3.91,7.10,0.0,0.0,good
P4,56.88,15.32,8.75,5.46,6.48,5.58,0.0,0.0,good
P4,57.47,16.35,5.01,3.34,6.41,4.41,0.0,0.0,great
P4,56.11,22.76,5.99,5.34,7.18,9.59,0.0,0.0,good
P4,58.87,25.39,9.95,3.61,5.85,9.33,0.0,0.0,good
P4,55.30,20.20,5.86,5.73,7.39,7.14,0.0,0.0,good
P4,56.75,21.29,4.75,6.06,7.33,6.24,0.0,0.0,good
P4,58.80,25.55,8.91,4.14,3.56,5.94,0.0,0.0,good
P4,58.88,26.55,8.37,5.89,3.91,9.76,0.0,0.0,good
P4,55.12,15.13,5.62,4.47,6.89,8.02,0.0,0.0,good
P4,55.10,22.54,8.49,6.56,5.95,6.20,0.0,0.0,good
P4,58.60,26.32,5.23,6.11,6.68,7.75,0.0,0.0,good
P4,58.64,18.45,5.08,4.51,6.24,4.07,0.0,0.0,good
P4,58.06,20.02,9.10,6.09,3.73,4.51,0.0,0.0,good
P4,55.59,18.67,5.05,3.71,4.49,9.83,0.0,0.0,great
P4,58.06,16.82,4.54,4.92,6.22,6.62,0.0,0.0,good
P4,58.69,17.31,9.91,5.07,3.53,8.32,0.0,0.0,good
P4,58.05,25.26,9.78,4.81,5.41,4.52,0.0,0.0,good
P4,55.94,18.40,9.48,5.78,6.73,8.04,0.0,0.0,good
P4,56.11,18.74,4.61,5.38,4.89,9.06,0.0,0.0,good
P4,55.30,21.68,9.59,6.13,4.83,6.04,0.0,0.0,good
P4,57.51,25.48,7.59,3.74,5.15,5.73,0.0,0.0,good
P4,58.81,23.26,10.14,3.81,4.99,8.01,0.0,0.0,good
P4,55.52,17.12,4.54,3.59,4.47,9.16,0.0,0.0,great
P4,55.82,20.74,6.42,6.69,5.90,8.88,0.0,0.0,good
P4,58.91,24.94,7.45,5.86,3.95,6.83,0.0,0.0,good
P4,59.00,25.01,4.14,3.35,7.07,6.07,0.0,0.0,good
P4,58.00,16.94,9.21,6.86,5.35,9.94,0.0,0.0,good
P4,56.91,20.95,6.49,3.65,5.74,6.68,0.0,0.0,good
P4,57.49,15.54,5.20,4.75,3.48,9.85,0.0,0.0,good
P4,56.53,22.49,4.15,6.51,7.57,6.33,0.0,0.0,good
P4,55.44,15.57,6.09,5.29,7.04,6.90,0.0,0.0,good
P4,57.15,19.18,9.40,6.68,3.43,4.44,0.0,0.0,good
P4,58.35,15.56,5.10,3.98,6.06,8.67,0.0,0.0,good
P4,58.10,17.88,6.42,3.91,6.07,4.24,0.0,0.0,good
P4,58.68,22.67,8.42,3.73,6.53,4.74,0.0,0.0,good
P4,57.04,21.78,7.09,6.66,4.83,9.11,0.0,0.0,good
P4,57.64,20.32,8.88,5.92,4.43,8.67,0.0,0.0,good
P4,57.94,15.17,4.28,3.69,3.69,5.61,0.0,0.0,great
P4,58.43,21.97,10.31,5.69,4.78,7.96,0.0,0.0,good
P4,55.89,19.83,7.07,4.75,6.81,4.48,0.0,0.0,good
P4,57.00,18.57,4.19,4.38,3.82,9.65,0.0,0.0,good
P4,58.46,22.56,7.51,3.60,7.17,9.48,0.0,0.0,good
P4,57.74,24.71,4.20,4.07,3.73,5.11,0.0,0.0,good
P4,56.46,26.01,5.30,6.83,3.50,8.32,0.0,0.0,good
P4,57.16,16.04,7.90,5.16,6.40,5.96,0.0,0.0,good
P4,55.84,15.82,9.67,5.34,3.41,4.28,0.0,0.0,good
P4,56.47,19.17,8.32,5.47,6.25,4.59,0.0,0.0,good
P4,57.05,17.27,6.68,3.37,5.18,6.93,0.0,0.0,good
P4,57.71,21.91,10.50,3.50,7.03,5.03,0.0,0.0,good
P4,56.79,26.17,5.80,5.09,7.05,4.55,0.0,0.0,good
P4,57.37,19.93,7.07,4.22,7.45,6.63,0.0,0.0,good
P4,55.75,26.76,8.12,4.10,7.20,8.18,0.0,0.0,good
P4,55.08,17.46,5.85,3.52,3.82,7.14,0.0,0.0,great
P4,57.76,15.77,5.92,5.67,3.52,6.94,0.0,0.0,good
P4,56.11,15.42,6.16,4.92,4.79,8.34,0.0,0.0,good
P4,56.69,19.27,6.22,5.21,6.67,5.46,0.0,0.0,good
P4,55.52,24.95,8.67,6.67,7.43,4.64,0.0,0.0,good
P4,58.82,22.51,4.84,4.61,5.42,9.47,0.0,0.0,good
P4,58.88,23.39,9.73,4.24,4.72,7.67,0.0,0.0,good
P4,56.86,15.58,7.05,4.52,6.50,6.28,0.0,0.0,good
P4,57.38,25.75,9.58,4.59,4.21,6.55,0.0,0.0,good
P4,57.41,26.90,8.67,5.48,4.92,5.96,0.0,0.0,good
P4,55.91,22.73,5.73,6.54,5.04,9.87,0.0,0.0,good
P4,57.35,21.88,4.35,3.54,5.73,5.20,0.0,0.0,good
P4,57.31,19.85,4.43,4.98,6.20,5.67,0.0,0.0,good
P4,56.28,17.00,9.37,4.81,4.27,6.57,0.0,0.0,good
P4,56.52,25.44,7.68,4.55,4.18,5.53,0.0,0.0,good
P4,55.72,19.88,6.01,6.40,5.98,9.72,0.0,0.0,good
P4,56.72,17.87,4.94,5.60,6.71,5.12,0.0,0.0,good
P4,56.70,22.16,4.45,3.89,5.81,5.25,0.0,0.0,good
P4,56.07,15.14,4.80,5.17,6.14,4.62,0.0,0.0,good
P4,57.22,23.63,5.78,4.36,5.78,7.77,0.0,0.0,good
P4,57.18,23.48,5.56,6.10,5.90,6.50,0.0,0.0,good
P4,57.36,21.33,9.14,3.32,7.09,8.19,0.0,0.0,good
P4,58.41,21.77,4.03,3.91,7.25,8.77,0.0,0.0,good
P4,55.63,20.56,9.91,6.13,6.28,6.66,0.0,0.0,good
P4,58.94,19.51,8.30,4.35,7.01,7.55,0.0,0.0,good
P4,56.08,18.91,9.77,5.53,6.39,5.06,0.0,0.0,good
P4,58.24,17.09,5.86,4.59,6.70,9.09,0.0,0.0,good
P4,55.38,25.08,5.52,4.37,6.39,4.71,0.0,0.0,good
P4,57.51,21.74,4.55,5.76,6.90,4.52,0.0,0.0,good
P4,56.57,19.83,6.88,3.43,7.53,5.95,0.0,0.0,good
P4,56.80,26.47,8.49,4.55,4.32,8.81,0.0,0.0,good
P4,55.78,19.89,10.33,3.45,4.48,4.86,0.0,0.0,great
P4,58.20,15.37,5.81,5.27,5.64,8.06,0.0,0.0,good
P4,55.50,22.82,7.71,4.58,6.17,5.02,0.0,0.0,good
P4,57.59,15.67,4.36,6.88,4.14,5.00,0.0,0.0,good
P4,55.01,19.56,8.04,4.48,3.71,6.25,0.0,0.0,good
P4,57.74,24.44,5.67,5.68,6.06,4.95,0.0,0.0,good
P4,58.11,21.56,7.80,4.20,7.42,8.67,0.0,0.0,good
P4,57.36,26.05,7.39,3.85,6.20,9.77,0.0,0.0,good
P4,56.63,25.58,4.47,4.15,6.54,8.01,0.0,0.0,good
P4,58.85,15.04,8.07,4.25,5.01,9.49,0.0,0.0,good
P4,55.64,18.66,9.31,6.45,4.36,4.20,0.0,0.0,good
P4,57.01,26.90,5.75,6.06,7.39,6.08,0.0,0.0,good
P4,58.45,17.14,5.68,5.10,6.01,6.48,0.0,0.0,good
P4,56.83,20.63,7.38,5.64,4.06,7.64,0.0,0.0,good
P4,58.66,24.21,6.95,5.27,7.39,9.89,0.0,0.0,good
P4,57.84,24.44,7.10,4.20,3.97,5.57,0.0,0.0,good
P4,56.24,17.19,4.59,3.78,3.45,4.91,0.0,0.0,great
P4,58.06,16.33,5.74,6.02,5.48,7.03,0.0,0.0,good
P4,57.75,25.76,5.66,4.08,5.46,7.32,0.0,0.0,good
P4,57.59,22.00,8.57,6.25,6.32,4.67,0.0,0.0,good
P4,56.32,23.84,5.05,3.54,3.49,7.88,0.0,0.0,good
P4,55.48,20.42,9.50,4.83,6.65,4.83,0.0,0.0,good
P4,55.61,15.61,4.15,5.89,5.94,8.03,0.0,0.0,good
P4,57.85,17.05,8.80,5.75,6.09,9.21,0.0,0.0,good
P4,55.55,20.66,8.13,5.76,5.57,4.58,0.0,0.0,good
P4,55.03,16.05,7.55,5.36,7.01,5.38,0.0,0.0,good
P4,55.85,20.16,5.26,6.75,6.97,4.11,0.0,0.0,good
P4,55.23,19.62,9.79,3.41,4.74,5.01,0.0,0.0,good
P4,56.53,18.06,6.08,6.57,3.67,6.17,0.0,0.0,good
P4,55.94,21.25,8.69,3.38,5.06,4.98,0.0,0.0,good
P4,58.80,19.13,10.19,3.88,4.68,4.13,0.0,0.0,good
P4,57.82,19.69,10.50,6.26,3.94,5.39,0.0,0.0,good
P4,58.71,21.14,4.53,5.62,7.17,6.21,0.0,0.0,good
P4,57.01,26.34,5.64,4.64,5.70,6.38,0.0,0.0,good
P4,55.42,17.62,8.22,4.91,4.90,8.71,0.0,0.0,good
P4,57.48,26.09,9.17,6.44,5.97,8.35,0.0,0.0,good
P4,55.25,26.30,9.34,4.40,4.30,4.62,0.0,0.0,good
P4,57.67,24.74,5.42,5.66,4.99,7.54,0.0,0.0,good
P4,55.67,20.66,7.96,3.57,5.12,4.25,0.0,0.0,good
P4,57.24,26.59,6.41,6.03,6.26,9.26,0.0,0.0,good
P4,58.21,20.03,8.70,6.14,4.94,8.96,0.0,0.0,good
P4,56.00,18.42,10.18,6.30,4.22,6.18,0.0,0.0,good
P4,56.52,23.23,6.31,6.08,6.55,6.24,0.0,0.0,good
P4,58.62,21.62,9.51,3.35,7.52,6.71,0.0,0.0,good
P4,55.89,16.03,8.90,4.18,6.56,6.62,0.0,0.0,good
P4,58.58,25.89,5.90,5.29,5.39,9.68,0.0,0.0,good
P4,55.83,23.43,10.44,5.21,7.56,5.45,0.0,0.0,good
P4,58.03,23.32,6.97,5.09,6.07,6.52,0.0,0.0,good
P4,55.09,26.25,5.85,5.81,5.40,4.64,0.0,0.0,good
P4,58.12,15.89,4.56,4.60,4.63,4.87,0.0,0.0,good
P4,55.38,21.82,5.67,6.77,6.54,7.53,0.0,0.0,good
P4,58.92,22.47,9.36,3.79,6.97,6.45,0.0,0.0,good
P4,57.92,19.87,7.00,6.43,3.62,7.72,0.0,0.0,good
P4,56.03,16.90,9.10,5.30,4.71,6.12,0.0,0.0,good
P4,57.18,20.52,7.70,3.36,5.70,4.41,0.0,0.0,good
P4,55.16,24.75,10.03,5.50,4.04,5.68,0.0,0.0,good
P4,56.02,23.80,8.71,3.49,6.63,4.26,0.0,0.0,good
P4,55.68,19.43,9.60,4.18,6.59,7.61,0.0,0.0,good
P4,58.46,15.12,9.46,5.89,3.69,4.85,0.0,0.0,good
P4,58.05,21.18,4.69,4.39,4.41,6.53,0.0,0.0,good
P4,57.77,16.94,7.51,4.02,5.33,7.93,0.0,0.0,good
P4,57.54,23.34,8.57,5.08,7.43,8.83,0.0,0.0,good
P4,55.40,23.11,4.11,3.66,4.33,7.66,0.0,0.0,good
P4,56.47,23.98,5.82,5.92,6.31,7.59,0.0,0.0,good
P4,57.41,17.45,6.29,6.02,6.67,5.48,0.0,0.0,good
P4,56.03,21.06,8.95,4.50,4.84,8.31,0.0,0.0,good
P4,58.93,15.62,9.80,5.91,6.33,5.87,0.0,0.0,good
P4,56.76,26.72,9.51,4.63,3.56,6.59,0.0,0.0,good
P4,55.60,21.52,4.89,5.45,4.59,5.51,0.0,0.0,good
P4,55.18,22.96,5.64,4.04,3.46,5.79,0.0,0.0,good
P4,58.89,18.47,10.51,4.32,7.49,4.42,0.0,0.0,good
P4,57.64,26.20,5.76,5.01,7.29,9.27,0.0,0.0,good
P4,58.38,18.77,5.34,3.81,7.07,5.82,0.0,0.0,good
P4,57.01,17.87,9.73,3.81,4.60,6.64,0.0,0.0,good
P4,57.59,15.15,5.79,3.76,7.11,4.67,0.0,0.0,great
P4,56.78,18.61,6.27,4.73,5.13,5.67,0.0,0.0,good
P4,58.03,24.85,4.75,6.66,5.10,4.99,0.0,0.0,good
P4,57.66,16.82,4.49,5.37,6.57,5.74,0.0,0.0,good
P4,55.25,19.70,7.91,3.32,4.58,7.10,0.0,0.0,good
P4,58.46,17.64,6.01,4.41,5.78,8.86,0.0,0.0,good
P4,56.77,26.31,9.43,5.03,5.56,4.89,0.0,0.0,good
P4,55.19,19.17,4.12,5.91,6.91,7.75,0.0,0.0,good
P4,58.32,18.26,4.37,6.50,5.01,6.87,0.0,0.0,good
P4,56.83,25.09,7.54,5.91,7.35,6.74,0.0,0.0,good
P4,58.87,24.26,6.85,5.70,3.42,6.72,0.0,0.0,good
P4,58.14,19.03,5.44,6.89,6.94,9.91,0.0,0.0,good
P4,55.13,21.16,4.63,3.60,6.80,6.31,0.0,0.0,good
P4,58.19,19.44,7.92,5.85,6.03,8.90,0.0,0.0,good
P4,58.05,18.09,5.01,4.38,4.72,4.36,0.0,0.0,good
P4,56.73,17.24,6.79,5.73,3.45,7.30,0.0,0.0,good
P4,55.90,26.28,7.62,3.37,5.23,9.97,0.0,0.0,good
P4,58.90,19.22,7.93,3.80,7.10,5.99,0.0,0.0,good
P4,55.77,25.48,6.53,6.59,7.12,4.58,0.0,0.0,good
P4,55.74,18.90,6.45,6.80,3.69,9.73,0.0,0.0,good
P4,55.54,21.67,5.61,3.31,5.74,5.62,0.0,0.0,good
P4,56.21,16.46,6.12,4.09,5.95,8.86,0.0,0.0,good
P4,55.22,22.26,10.44,6.79,5.55,8.84,0.0,0.0,good
P4,57.04,23.46,6.39,3.68,4.29,7.11,0.0,0.0,good
P4,58.31,26.10,9.40,3.37,7.51,7.62,0.0,0.0,good
P4,58.75,23.01,7.66,6.44,3.98,5.77,0.0,0.0,good
P4,56.79,24.17,4.77,6.81,7.31,7.27,0.0,0.0,good
P4,56.75,17.62,9.45,3.95,6.16,7.57,0.0,0.0,good
P4,56.66,25.44,9.21,6.22,3.50,6.88,0.0,0.0,good
P4,55.86,19.18,7.20,3.58,3.87,7.87,0.0,0.0,great
P4,57.60,20.05,6.62,4.17,4.58,6.66,0.0,0.0,good
P4,55.05,19.96,6.14,6.15,3.76,4.17,0.0,0.0,great
P4,57.51,25.75,4.71,3.26,5.95,9.23,0.0,0.0,good
P4,58.57,17.45,5.56,4.70,5.08,6.40,0.0,0.0,good
P4,55.01,20.73,10.35,3.70,4.07,7.85,0.0,0.0,good
P4,57.55,25.41,8.45,5.54,6.01,9.41,0.0,0.0,good
P4,58.07,26.74,8.54,6.12,6.88,9.11,0.0,0.0,good
P4,57.42,24.51,9.38,5.12,4.97,8.69,0.0,0.0,good
P4,58.67,22.89,9.80,3.46,5.13,5.49,0.0,0.0,good
P4,56.26,24.78,4.83,6.73,4.38,4.32,0.0,0.0,good
