@relation ConsolidatedTrainData

@attribute frame.len numeric
@attribute eth.padding numeric
@attribute tcp.len numeric
@attribute tcp.seq numeric
@attribute tcp.srcport numeric
@attribute tcp.dstport numeric
@attribute tcp.flags.fin numeric
@attribute tcp.flags.syn numeric
@attribute tcp.flags.reset numeric
@attribute tcp.flags.push numeric 
@attribute tcp.flags.ack numeric
@attribute tcp.window_size numeric 
@attribute tcp.segment_data numeric
@attribute type {SYNFLOOD,NORMAL,SLOWLORISHTTPDOS}

@data
74,0,0,0,43737,80,0,1,0,0,0,29200,0,SLOWLORISHTTPDOS
74,0,0,0,43738,80,0,1,0,0,0,29200,0,SLOWLORISHTTPDOS
66,0,0,1,43737,80,0,0,0,0,1,29696,0,SLOWLORISHTTPDOS
66,0,0,1,43738,80,0,0,0,0,1,29696,0,SLOWLORISHTTPDOS
296,0,230,1,43737,80,0,0,0,1,1,29696,1,SLOWLORISHTTPDOS
74,0,0,0,43739,80,0,1,0,0,0,29200,0,SLOWLORISHTTPDOS
296,0,230,1,43738,80,0,0,0,1,1,29696,1,SLOWLORISHTTPDOS
74,0,0,0,43740,80,0,1,0,0,0,29200,0,SLOWLORISHTTPDOS
296,0,230,1,43694,80,0,0,0,1,1,29696,1,SLOWLORISHTTPDOS
296,0,230,1,43709,80,0,0,0,1,1,29696,1,SLOWLORISHTTPDOS
296,0,230,1,43679,80,0,0,0,1,1,29696,1,SLOWLORISHTTPDOS
296,0,230,1,43718,80,0,0,0,1,1,29696,1,SLOWLORISHTTPDOS
296,0,230,1,43717,80,0,0,0,1,1,29696,1,SLOWLORISHTTPDOS
296,0,230,1,42944,80,0,0,0,1,1,29696,1,SLOWLORISHTTPDOS
296,0,230,1,42945,80,0,0,0,1,1,29696,1,SLOWLORISHTTPDOS
296,0,230,1,43695,80,0,0,0,1,1,29696,1,SLOWLORISHTTPDOS
296,0,230,1,43707,80,0,0,0,1,1,29696,1,SLOWLORISHTTPDOS
296,0,230,1,43737,80,0,0,0,1,1,29696,1,SLOWLORISHTTPDOS
296,0,230,1,43738,80,0,0,0,1,1,29696,1,SLOWLORISHTTPDOS
296,0,230,1,43547,80,0,0,0,1,1,29696,1,SLOWLORISHTTPDOS
296,0,230,1,43548,80,0,0,0,1,1,29696,1,SLOWLORISHTTPDOS
296,0,230,1,43737,80,0,0,0,1,1,29696,1,SLOWLORISHTTPDOS
296,0,230,1,43738,80,0,0,0,1,1,29696,1,SLOWLORISHTTPDOS
74,0,0,0,43710,80,0,1,0,0,0,29200,0,SLOWLORISHTTPDOS
74,0,0,0,43711,80,0,1,0,0,0,29200,0,SLOWLORISHTTPDOS
74,0,0,0,43712,80,0,1,0,0,0,29200,0,SLOWLORISHTTPDOS
74,0,0,0,43713,80,0,1,0,0,0,29200,0,SLOWLORISHTTPDOS
66,0,0,231,43509,80,0,0,0,0,1,29696,0,SLOWLORISHTTPDOS
66,0,0,231,43520,80,0,0,0,0,1,29696,0,SLOWLORISHTTPDOS
74,0,0,0,43715,80,0,1,0,0,0,29200,0,SLOWLORISHTTPDOS
296,0,230,1,43641,80,0,0,0,1,1,29696,1,SLOWLORISHTTPDOS
296,0,230,1,43642,80,0,0,0,1,1,29696,1,SLOWLORISHTTPDOS
74,0,0,0,43716,80,0,1,0,0,0,29200,0,SLOWLORISHTTPDOS
296,0,230,1,43738,80,0,0,0,1,1,29696,1,SLOWLORISHTTPDOS
74,0,0,0,43719,80,0,1,0,0,0,29200,0,SLOWLORISHTTPDOS
74,0,0,0,43720,80,0,1,0,0,0,29200,0,SLOWLORISHTTPDOS
74,0,0,0,43721,80,0,1,0,0,0,29200,0,SLOWLORISHTTPDOS
74,0,0,0,43722,80,0,1,0,0,0,29200,0,SLOWLORISHTTPDOS
296,0,230,1,43358,80,0,0,0,1,1,29696,1,SLOWLORISHTTPDOS
296,0,230,1,43359,80,0,0,0,1,1,29696,1,SLOWLORISHTTPDOS
74,0,0,0,43723,80,0,1,0,0,0,29200,0,SLOWLORISHTTPDOS
74,0,0,0,43724,80,0,1,0,0,0,29200,0,SLOWLORISHTTPDOS
74,0,0,0,43725,80,0,1,0,0,0,29200,0,SLOWLORISHTTPDOS
74,0,0,0,43739,80,0,1,0,0,0,29200,0,SLOWLORISHTTPDOS
74,0,0,0,43740,80,0,1,0,0,0,29200,0,SLOWLORISHTTPDOS
66,0,0,1,43739,80,0,0,0,0,1,29696,0,SLOWLORISHTTPDOS
66,0,0,1,43740,80,0,0,0,0,1,29696,0,SLOWLORISHTTPDOS
296,0,230,1,43740,80,0,0,0,1,1,29696,1,SLOWLORISHTTPDOS
74,0,8,9,42333,80,0,0,0,1,1,29,0,SLOWLORISHTTPDOS
74,0,8,9,42458,80,0,0,0,1,1,29,0,SLOWLORISHTTPDOS
74,0,8,9,42465,80,0,0,0,1,1,29,0,SLOWLORISHTTPDOS
74,0,8,9,42469,80,0,0,0,1,1,29,0,SLOWLORISHTTPDOS
74,0,8,9,42475,80,0,0,0,1,1,29,0,SLOWLORISHTTPDOS
296,0,230,1,43739,80,0,0,0,1,1,29696,1,SLOWLORISHTTPDOS
74,0,0,0,43741,80,0,1,0,0,0,29200,0,SLOWLORISHTTPDOS
74,0,0,0,43726,80,0,1,0,0,0,29200,0,SLOWLORISHTTPDOS
74,0,0,0,43727,80,0,1,0,0,0,29200,0,SLOWLORISHTTPDOS
74,0,0,0,43728,80,0,1,0,0,0,29200,0,SLOWLORISHTTPDOS
296,0,230,1,43696,80,0,0,0,1,1,29696,1,SLOWLORISHTTPDOS
74,0,0,0,43729,80,0,1,0,0,0,29200,0,SLOWLORISHTTPDOS
296,0,230,1,42950,80,0,0,0,1,1,29696,1,SLOWLORISHTTPDOS
304,0,238,1,42951,80,0,0,0,1,1,29696,1,SLOWLORISHTTPDOS
296,0,230,1,43704,80,0,0,0,1,1,29696,1,SLOWLORISHTTPDOS
74,0,8,231,43740,80,0,0,0,1,1,29696,0,SLOWLORISHTTPDOS
296,0,230,1,43739,80,0,0,0,1,1,29696,1,SLOWLORISHTTPDOS
296,0,230,1,43718,80,0,0,0,1,1,29696,1,SLOWLORISHTTPDOS
296,0,230,1,43717,80,0,0,0,1,1,29696,1,SLOWLORISHTTPDOS
296,0,230,1,43558,80,0,0,0,1,1,29696,1,SLOWLORISHTTPDOS
296,0,230,1,43557,80,0,0,0,1,1,29696,1,SLOWLORISHTTPDOS
304,0,238,1,43740,80,0,0,0,1,1,29696,1,SLOWLORISHTTPDOS
296,0,230,1,43739,80,0,0,0,1,1,29696,1,SLOWLORISHTTPDOS
296,0,230,1,43643,80,0,0,0,1,1,29696,1,SLOWLORISHTTPDOS
74,0,0,0,43730,80,0,1,0,0,0,29200,0,SLOWLORISHTTPDOS
66,0,0,231,43521,80,0,0,0,0,1,29696,0,SLOWLORISHTTPDOS
66,0,0,231,43522,80,0,0,0,0,1,29696,0,SLOWLORISHTTPDOS
296,0,230,1,43737,80,0,0,0,1,1,29696,1,SLOWLORISHTTPDOS
296,0,230,1,43738,80,0,0,0,1,1,29696,1,SLOWLORISHTTPDOS
74,0,8,9,42332,80,0,0,0,1,1,29,0,SLOWLORISHTTPDOS
74,0,8,9,42440,80,0,0,0,1,1,29,0,SLOWLORISHTTPDOS
74,0,8,9,42441,80,0,0,0,1,1,29,0,SLOWLORISHTTPDOS
74,0,8,9,42443,80,0,0,0,1,1,29,0,SLOWLORISHTTPDOS
74,0,8,9,42445,80,0,0,0,1,1,29,0,SLOWLORISHTTPDOS
74,0,8,9,42451,80,0,0,0,1,1,29,0,SLOWLORISHTTPDOS
74,0,8,9,42459,80,0,0,0,1,1,29,0,SLOWLORISHTTPDOS
74,0,8,9,42466,80,0,0,0,1,1,29,0,SLOWLORISHTTPDOS
296,0,230,1,43659,80,0,0,0,1,1,29696,1,SLOWLORISHTTPDOS
74,0,0,0,43731,80,0,1,0,0,0,29200,0,SLOWLORISHTTPDOS
74,0,0,0,43732,80,0,1,0,0,0,29200,0,SLOWLORISHTTPDOS
74,0,0,0,43733,80,0,1,0,0,0,29200,0,SLOWLORISHTTPDOS
74,0,0,0,43734,80,0,1,0,0,0,29200,0,SLOWLORISHTTPDOS
296,0,230,1,43739,80,0,0,0,1,1,29696,1,SLOWLORISHTTPDOS
74,0,0,0,43735,80,0,1,0,0,0,29200,0,SLOWLORISHTTPDOS
74,0,0,0,43736,80,0,1,0,0,0,29200,0,SLOWLORISHTTPDOS
296,0,230,1,43369,80,0,0,0,1,1,29696,1,SLOWLORISHTTPDOS
296,0,230,1,43343,80,0,0,0,1,1,29696,1,SLOWLORISHTTPDOS
296,0,230,1,43370,80,0,0,0,1,1,29696,1,SLOWLORISHTTPDOS
74,0,0,0,43741,80,0,1,0,0,0,29200,0,SLOWLORISHTTPDOS
66,0,0,1,43741,80,0,0,0,0,1,29696,0,SLOWLORISHTTPDOS
296,0,230,1,43741,80,0,0,0,1,1,29696,1,SLOWLORISHTTPDOS
74,0,0,0,43742,80,0,1,0,0,0,29200,0,SLOWLORISHTTPDOS
66,0,0,1,43742,80,0,0,0,0,1,29696,0,SLOWLORISHTTPDOS
296,0,230,1,43742,80,0,0,0,1,1,29696,1,SLOWLORISHTTPDOS
74,0,0,0,43743,80,0,1,0,0,0,29200,0,SLOWLORISHTTPDOS
296,0,230,1,43705,80,0,0,0,1,1,29696,1,SLOWLORISHTTPDOS
74,0,8,231,43111,80,1,0,0,1,1,29696,0,SLOWLORISHTTPDOS
74,0,8,231,43343,80,1,0,0,1,1,29696,0,SLOWLORISHTTPDOS
66,0,0,231,43641,80,1,0,0,0,1,29696,0,SLOWLORISHTTPDOS
66,0,0,231,43714,80,1,0,0,0,1,29696,0,SLOWLORISHTTPDOS
66,0,0,231,43718,80,1,0,0,0,1,29696,0,SLOWLORISHTTPDOS
74,0,8,231,42967,80,1,0,0,1,1,29696,0,SLOWLORISHTTPDOS
74,0,8,231,42978,80,1,0,0,1,1,29696,0,SLOWLORISHTTPDOS
74,0,8,231,42979,80,1,0,0,1,1,29696,0,SLOWLORISHTTPDOS
74,0,8,231,42981,80,1,0,0,1,1,29696,0,SLOWLORISHTTPDOS
74,0,8,231,42982,80,1,0,0,1,1,29696,0,SLOWLORISHTTPDOS
74,0,8,231,42983,80,1,0,0,1,1,29696,0,SLOWLORISHTTPDOS
74,0,8,231,42984,80,1,0,0,1,1,29696,0,SLOWLORISHTTPDOS
74,0,8,231,42989,80,1,0,0,1,1,29696,0,SLOWLORISHTTPDOS
74,0,8,231,42990,80,1,0,0,1,1,29696,0,SLOWLORISHTTPDOS
74,0,8,231,43006,80,1,0,0,1,1,29696,0,SLOWLORISHTTPDOS
74,0,8,231,43007,80,1,0,0,1,1,29696,0,SLOWLORISHTTPDOS
74,0,8,231,43018,80,1,0,0,1,1,29696,0,SLOWLORISHTTPDOS
74,0,8,231,43019,80,1,0,0,1,1,29696,0,SLOWLORISHTTPDOS
74,0,8,231,43021,80,1,0,0,1,1,29696,0,SLOWLORISHTTPDOS
74,0,8,231,43022,80,1,0,0,1,1,29696,0,SLOWLORISHTTPDOS
74,0,8,231,43023,80,1,0,0,1,1,29696,0,SLOWLORISHTTPDOS
74,0,8,231,43024,80,1,0,0,1,1,29696,0,SLOWLORISHTTPDOS
74,0,8,231,43029,80,1,0,0,1,1,29696,0,SLOWLORISHTTPDOS
74,0,8,231,43030,80,1,0,0,1,1,29696,0,SLOWLORISHTTPDOS
74,0,8,231,43046,80,1,0,0,1,1,29696,0,SLOWLORISHTTPDOS
74,0,8,231,43047,80,1,0,0,1,1,29696,0,SLOWLORISHTTPDOS
74,0,8,231,43058,80,1,0,0,1,1,29696,0,SLOWLORISHTTPDOS
74,0,8,231,43059,80,1,0,0,1,1,29696,0,SLOWLORISHTTPDOS
74,0,8,231,43061,80,1,0,0,1,1,29696,0,SLOWLORISHTTPDOS
74,0,8,231,43062,80,1,0,0,1,1,29696,0,SLOWLORISHTTPDOS
74,0,8,231,43063,80,1,0,0,1,1,29696,0,SLOWLORISHTTPDOS
74,0,8,231,43064,80,1,0,0,1,1,29696,0,SLOWLORISHTTPDOS
74,0,8,231,43069,80,1,0,0,1,1,29696,0,SLOWLORISHTTPDOS
74,0,8,231,43070,80,1,0,0,1,1,29696,0,SLOWLORISHTTPDOS
74,0,8,231,43086,80,1,0,0,1,1,29696,0,SLOWLORISHTTPDOS
74,0,8,231,43087,80,1,0,0,1,1,29696,0,SLOWLORISHTTPDOS
74,0,8,231,43098,80,1,0,0,1,1,29696,0,SLOWLORISHTTPDOS
74,0,8,231,43099,80,1,0,0,1,1,29696,0,SLOWLORISHTTPDOS
74,0,8,231,43101,80,1,0,0,1,1,29696,0,SLOWLORISHTTPDOS
74,0,8,231,43102,80,1,0,0,1,1,29696,0,SLOWLORISHTTPDOS
74,0,8,231,43103,80,1,0,0,1,1,29696,0,SLOWLORISHTTPDOS
74,0,8,231,43104,80,1,0,0,1,1,29696,0,SLOWLORISHTTPDOS
74,0,8,231,43109,80,1,0,0,1,1,29696,0,SLOWLORISHTTPDOS
66,0,0,239,43110,80,1,0,0,0,1,29696,0,SLOWLORISHTTPDOS
74,0,8,231,43126,80,1,0,0,1,1,29696,0,SLOWLORISHTTPDOS
74,0,8,231,43137,80,1,0,0,1,1,29696,0,SLOWLORISHTTPDOS
74,0,8,231,43138,80,1,0,0,1,1,29696,0,SLOWLORISHTTPDOS
74,0,8,231,43140,80,1,0,0,1,1,29696,0,SLOWLORISHTTPDOS
74,0,8,231,43141,80,1,0,0,1,1,29696,0,SLOWLORISHTTPDOS
74,0,8,231,43142,80,1,0,0,1,1,29696,0,SLOWLORISHTTPDOS
74,0,8,231,43143,80,1,0,0,1,1,29696,0,SLOWLORISHTTPDOS
74,0,8,231,43148,80,1,0,0,1,1,29696,0,SLOWLORISHTTPDOS
74,0,8,231,43149,80,1,0,0,1,1,29696,0,SLOWLORISHTTPDOS
74,0,8,231,43164,80,1,0,0,1,1,29696,0,SLOWLORISHTTPDOS
74,0,8,231,43165,80,1,0,0,1,1,29696,0,SLOWLORISHTTPDOS
74,0,8,231,43176,80,1,0,0,1,1,29696,0,SLOWLORISHTTPDOS
74,0,8,231,43177,80,1,0,0,1,1,29696,0,SLOWLORISHTTPDOS
74,0,8,231,43179,80,1,0,0,1,1,29696,0,SLOWLORISHTTPDOS
74,0,8,231,43180,80,1,0,0,1,1,29696,0,SLOWLORISHTTPDOS
74,0,8,231,43181,80,1,0,0,1,1,29696,0,SLOWLORISHTTPDOS
74,0,8,231,43182,80,1,0,0,1,1,29696,0,SLOWLORISHTTPDOS
74,0,8,231,43187,80,1,0,0,1,1,29696,0,SLOWLORISHTTPDOS
74,0,8,231,43188,80,1,0,0,1,1,29696,0,SLOWLORISHTTPDOS
74,0,8,231,43203,80,1,0,0,1,1,29696,0,SLOWLORISHTTPDOS
74,0,8,231,43204,80,1,0,0,1,1,29696,0,SLOWLORISHTTPDOS
74,0,8,231,43215,80,1,0,0,1,1,29696,0,SLOWLORISHTTPDOS
74,0,8,231,43216,80,1,0,0,1,1,29696,0,SLOWLORISHTTPDOS
74,0,8,231,43218,80,1,0,0,1,1,29696,0,SLOWLORISHTTPDOS
74,0,8,231,43219,80,1,0,0,1,1,29696,0,SLOWLORISHTTPDOS
74,0,8,231,43220,80,1,0,0,1,1,29696,0,SLOWLORISHTTPDOS
74,0,8,231,43221,80,1,0,0,1,1,29696,0,SLOWLORISHTTPDOS
74,0,8,231,43226,80,1,0,0,1,1,29696,0,SLOWLORISHTTPDOS
74,0,8,231,43227,80,1,0,0,1,1,29696,0,SLOWLORISHTTPDOS
74,0,8,231,43242,80,1,0,0,1,1,29696,0,SLOWLORISHTTPDOS
74,0,8,231,43243,80,1,0,0,1,1,29696,0,SLOWLORISHTTPDOS
74,0,8,231,43254,80,1,0,0,1,1,29696,0,SLOWLORISHTTPDOS
74,0,8,231,43255,80,1,0,0,1,1,29696,0,SLOWLORISHTTPDOS
74,0,8,231,43257,80,1,0,0,1,1,29696,0,SLOWLORISHTTPDOS
74,0,8,231,43258,80,1,0,0,1,1,29696,0,SLOWLORISHTTPDOS
74,0,8,231,43259,80,1,0,0,1,1,29696,0,SLOWLORISHTTPDOS
74,0,8,231,43260,80,1,0,0,1,1,29696,0,SLOWLORISHTTPDOS
74,0,8,231,43265,80,1,0,0,1,1,29696,0,SLOWLORISHTTPDOS
66,0,0,127,43900,80,1,0,0,0,1,30720,0,NORMAL
66,0,0,128,43900,80,0,0,0,0,1,30720,0,NORMAL
74,0,0,0,43901,80,0,1,0,0,0,29200,0,NORMAL
66,0,0,1,43901,80,0,0,0,0,1,29696,0,NORMAL
192,0,126,1,43901,80,0,0,0,1,1,29696,0,NORMAL
66,0,0,127,43901,80,0,0,0,0,1,30720,0,NORMAL
66,0,0,127,43901,80,1,0,0,0,1,30720,0,NORMAL
66,0,0,128,43901,80,0,0,0,0,1,30720,0,NORMAL
74,0,0,0,43902,80,0,1,0,0,0,29200,0,NORMAL
66,0,0,1,43902,80,0,0,0,0,1,29696,0,NORMAL
192,0,126,1,43902,80,0,0,0,1,1,29696,0,NORMAL
66,0,0,127,43902,80,0,0,0,0,1,30720,0,NORMAL
66,0,0,127,43902,80,1,0,0,0,1,30720,0,NORMAL
66,0,0,128,43902,80,0,0,0,0,1,30720,0,NORMAL
74,0,0,0,43903,80,0,1,0,0,0,29200,0,NORMAL
66,0,0,1,43903,80,0,0,0,0,1,29696,0,NORMAL
192,0,126,1,43903,80,0,0,0,1,1,29696,0,NORMAL
66,0,0,127,43903,80,0,0,0,0,1,30720,0,NORMAL
66,0,0,127,43903,80,1,0,0,0,1,30720,0,NORMAL
66,0,0,128,43903,80,0,0,0,0,1,30720,0,NORMAL
74,0,0,0,43904,80,0,1,0,0,0,29200,0,NORMAL
66,0,0,1,43904,80,0,0,0,0,1,29696,0,NORMAL
192,0,126,1,43904,80,0,0,0,1,1,29696,0,NORMAL
66,0,0,127,43904,80,0,0,0,0,1,30720,0,NORMAL
66,0,0,127,43904,80,1,0,0,0,1,30720,0,NORMAL
66,0,0,128,43904,80,0,0,0,0,1,30720,0,NORMAL
74,0,0,0,43905,80,0,1,0,0,0,29200,0,NORMAL
66,0,0,1,43905,80,0,0,0,0,1,29696,0,NORMAL
192,0,126,1,43905,80,0,0,0,1,1,29696,0,NORMAL
66,0,0,127,43905,80,0,0,0,0,1,30720,0,NORMAL
66,0,0,127,43905,80,1,0,0,0,1,30720,0,NORMAL
66,0,0,128,43905,80,0,0,0,0,1,30720,0,NORMAL
74,0,0,0,43906,80,0,1,0,0,0,29200,0,NORMAL
66,0,0,1,43906,80,0,0,0,0,1,29696,0,NORMAL
192,0,126,1,43906,80,0,0,0,1,1,29696,0,NORMAL
66,0,0,127,43906,80,0,0,0,0,1,30720,0,NORMAL
66,0,0,127,43906,80,1,0,0,0,1,30720,0,NORMAL
66,0,0,128,43906,80,0,0,0,0,1,30720,0,NORMAL
74,0,0,0,43907,80,0,1,0,0,0,29200,0,NORMAL
66,0,0,1,43907,80,0,0,0,0,1,29696,0,NORMAL
192,0,126,1,43907,80,0,0,0,1,1,29696,0,NORMAL
66,0,0,127,43907,80,0,0,0,0,1,30720,0,NORMAL
66,0,0,127,43907,80,1,0,0,0,1,30720,0,NORMAL
66,0,0,128,43907,80,0,0,0,0,1,30720,0,NORMAL
74,0,0,0,43908,80,0,1,0,0,0,29200,0,NORMAL
66,0,0,1,43908,80,0,0,0,0,1,29696,0,NORMAL
192,0,126,1,43908,80,0,0,0,1,1,29696,0,NORMAL
66,0,0,127,43908,80,0,0,0,0,1,30720,0,NORMAL
66,0,0,127,43908,80,1,0,0,0,1,30720,0,NORMAL
66,0,0,128,43908,80,0,0,0,0,1,30720,0,NORMAL
74,0,0,0,43909,80,0,1,0,0,0,29200,0,NORMAL
66,0,0,1,43909,80,0,0,0,0,1,29696,0,NORMAL
192,0,126,1,43909,80,0,0,0,1,1,29696,0,NORMAL
66,0,0,127,43909,80,0,0,0,0,1,30720,0,NORMAL
66,0,0,127,43909,80,1,0,0,0,1,30720,0,NORMAL
66,0,0,128,43909,80,0,0,0,0,1,30720,0,NORMAL
74,0,0,0,43910,80,0,1,0,0,0,29200,0,NORMAL
66,0,0,1,43910,80,0,0,0,0,1,29696,0,NORMAL
192,0,126,1,43910,80,0,0,0,1,1,29696,0,NORMAL
66,0,0,127,43910,80,0,0,0,0,1,30720,0,NORMAL
66,0,0,127,43910,80,1,0,0,0,1,30720,0,NORMAL
66,0,0,128,43910,80,0,0,0,0,1,30720,0,NORMAL
74,0,0,0,43911,80,0,1,0,0,0,29200,0,NORMAL
66,0,0,1,43911,80,0,0,0,0,1,29696,0,NORMAL
192,0,126,1,43911,80,0,0,0,1,1,29696,0,NORMAL
66,0,0,127,43911,80,0,0,0,0,1,30720,0,NORMAL
66,0,0,127,43911,80,1,0,0,0,1,30720,0,NORMAL
66,0,0,128,43911,80,0,0,0,0,1,30720,0,NORMAL
74,0,0,0,43912,80,0,1,0,0,0,29200,0,NORMAL
66,0,0,1,43912,80,0,0,0,0,1,29696,0,NORMAL
192,0,126,1,43912,80,0,0,0,1,1,29696,0,NORMAL
66,0,0,127,43912,80,0,0,0,0,1,30720,0,NORMAL
66,0,0,127,43912,80,1,0,0,0,1,30720,0,NORMAL
66,0,0,128,43912,80,0,0,0,0,1,30720,0,NORMAL
74,0,0,0,43913,80,0,1,0,0,0,29200,0,NORMAL
66,0,0,1,43913,80,0,0,0,0,1,29696,0,NORMAL
192,0,126,1,43913,80,0,0,0,1,1,29696,0,NORMAL
66,0,0,127,43913,80,0,0,0,0,1,30720,0,NORMAL
66,0,0,127,43913,80,1,0,0,0,1,30720,0,NORMAL
66,0,0,128,43913,80,0,0,0,0,1,30720,0,NORMAL
74,0,0,0,43914,80,0,1,0,0,0,29200,0,NORMAL
66,0,0,1,43914,80,0,0,0,0,1,29696,0,NORMAL
192,0,126,1,43914,80,0,0,0,1,1,29696,0,NORMAL
66,0,0,127,43914,80,0,0,0,0,1,30720,0,NORMAL
66,0,0,127,43914,80,1,0,0,0,1,30720,0,NORMAL
66,0,0,128,43914,80,0,0,0,0,1,30720,0,NORMAL
74,0,0,0,43915,80,0,1,0,0,0,29200,0,NORMAL
66,0,0,1,43915,80,0,0,0,0,1,29696,0,NORMAL
192,0,126,1,43915,80,0,0,0,1,1,29696,0,NORMAL
66,0,0,127,43915,80,0,0,0,0,1,30720,0,NORMAL
66,0,0,127,43915,80,1,0,0,0,1,30720,0,NORMAL
66,0,0,128,43915,80,0,0,0,0,1,30720,0,NORMAL
74,0,0,0,43916,80,0,1,0,0,0,29200,0,NORMAL
66,0,0,1,43916,80,0,0,0,0,1,29696,0,NORMAL
192,0,126,1,43916,80,0,0,0,1,1,29696,0,NORMAL
66,0,0,127,43916,80,0,0,0,0,1,30720,0,NORMAL
66,0,0,127,43916,80,1,0,0,0,1,30720,0,NORMAL
66,0,0,128,43916,80,0,0,0,0,1,30720,0,NORMAL
74,0,0,0,43917,80,0,1,0,0,0,29200,0,NORMAL
66,0,0,1,43917,80,0,0,0,0,1,29696,0,NORMAL
192,0,126,1,43917,80,0,0,0,1,1,29696,0,NORMAL
66,0,0,127,43917,80,0,0,0,0,1,30720,0,NORMAL
66,0,0,127,43917,80,1,0,0,0,1,30720,0,NORMAL
66,0,0,128,43917,80,0,0,0,0,1,30720,0,NORMAL
74,0,0,0,43918,80,0,1,0,0,0,29200,0,NORMAL
66,0,0,1,43918,80,0,0,0,0,1,29696,0,NORMAL
192,0,126,1,43918,80,0,0,0,1,1,29696,0,NORMAL
66,0,0,127,43918,80,0,0,0,0,1,30720,0,NORMAL
66,0,0,127,43918,80,1,0,0,0,1,30720,0,NORMAL
66,0,0,128,43918,80,0,0,0,0,1,30720,0,NORMAL
74,0,0,0,43919,80,0,1,0,0,0,29200,0,NORMAL
66,0,0,1,43919,80,0,0,0,0,1,29696,0,NORMAL
192,0,126,1,43919,80,0,0,0,1,1,29696,0,NORMAL
66,0,0,127,43919,80,0,0,0,0,1,30720,0,NORMAL
66,0,0,127,43919,80,1,0,0,0,1,30720,0,NORMAL
66,0,0,128,43919,80,0,0,0,0,1,30720,0,NORMAL
74,0,0,0,43920,80,0,1,0,0,0,29200,0,NORMAL
66,0,0,1,43920,80,0,0,0,0,1,29696,0,NORMAL
192,0,126,1,43920,80,0,0,0,1,1,29696,0,NORMAL
66,0,0,127,43920,80,0,0,0,0,1,30720,0,NORMAL
66,0,0,127,43920,80,1,0,0,0,1,30720,0,NORMAL
66,0,0,128,43920,80,0,0,0,0,1,30720,0,NORMAL
74,0,0,0,43921,80,0,1,0,0,0,29200,0,NORMAL
66,0,0,1,43921,80,0,0,0,0,1,29696,0,NORMAL
192,0,126,1,43921,80,0,0,0,1,1,29696,0,NORMAL
66,0,0,127,43921,80,0,0,0,0,1,30720,0,NORMAL
66,0,0,127,43921,80,1,0,0,0,1,30720,0,NORMAL
66,0,0,128,43921,80,0,0,0,0,1,30720,0,NORMAL
74,0,0,0,43922,80,0,1,0,0,0,29200,0,NORMAL
66,0,0,1,43922,80,0,0,0,0,1,29696,0,NORMAL
192,0,126,1,43922,80,0,0,0,1,1,29696,0,NORMAL
66,0,0,127,43922,80,0,0,0,0,1,30720,0,NORMAL
66,0,0,127,43922,80,1,0,0,0,1,30720,0,NORMAL
66,0,0,128,43922,80,0,0,0,0,1,30720,0,NORMAL
74,0,0,0,43923,80,0,1,0,0,0,29200,0,NORMAL
66,0,0,1,43923,80,0,0,0,0,1,29696,0,NORMAL
192,0,126,1,43923,80,0,0,0,1,1,29696,0,NORMAL
66,0,0,127,43923,80,0,0,0,0,1,30720,0,NORMAL
66,0,0,127,43923,80,1,0,0,0,1,30720,0,NORMAL
66,0,0,128,43923,80,0,0,0,0,1,30720,0,NORMAL
74,0,0,0,43924,80,0,1,0,0,0,29200,0,NORMAL
66,0,0,1,43924,80,0,0,0,0,1,29696,0,NORMAL
192,0,126,1,43924,80,0,0,0,1,1,29696,0,NORMAL
66,0,0,127,43924,80,0,0,0,0,1,30720,0,NORMAL
66,0,0,127,43924,80,1,0,0,0,1,30720,0,NORMAL
66,0,0,128,43924,80,0,0,0,0,1,30720,0,NORMAL
74,0,0,0,43925,80,0,1,0,0,0,29200,0,NORMAL
66,0,0,1,43925,80,0,0,0,0,1,29696,0,NORMAL
192,0,126,1,43925,80,0,0,0,1,1,29696,0,NORMAL
66,0,0,127,43925,80,0,0,0,0,1,30720,0,NORMAL
66,0,0,127,43925,80,1,0,0,0,1,30720,0,NORMAL
66,0,0,128,43925,80,0,0,0,0,1,30720,0,NORMAL
74,0,0,0,43926,80,0,1,0,0,0,29200,0,NORMAL
66,0,0,1,43926,80,0,0,0,0,1,29696,0,NORMAL
192,0,126,1,43926,80,0,0,0,1,1,29696,0,NORMAL
66,0,0,127,43926,80,0,0,0,0,1,30720,0,NORMAL
66,0,0,127,43926,80,1,0,0,0,1,30720,0,NORMAL
66,0,0,128,43926,80,0,0,0,0,1,30720,0,NORMAL
74,0,0,0,43927,80,0,1,0,0,0,29200,0,NORMAL
66,0,0,1,43927,80,0,0,0,0,1,29696,0,NORMAL
192,0,126,1,43927,80,0,0,0,1,1,29696,0,NORMAL
66,0,0,127,43927,80,0,0,0,0,1,30720,0,NORMAL
66,0,0,127,43927,80,1,0,0,0,1,30720,0,NORMAL
66,0,0,128,43927,80,0,0,0,0,1,30720,0,NORMAL
74,0,0,0,43928,80,0,1,0,0,0,29200,0,NORMAL
66,0,0,1,43928,80,0,0,0,0,1,29696,0,NORMAL
192,0,126,1,43928,80,0,0,0,1,1,29696,0,NORMAL
66,0,0,127,43928,80,0,0,0,0,1,30720,0,NORMAL
66,0,0,127,43928,80,1,0,0,0,1,30720,0,NORMAL
